,date,open,high,low,close,volume,fundname
0,2021-03-29,1.027,1.042,1.011,1.031,129867283,sz159873
1,2021-03-30,1.023,1.053,1.023,1.046,67468408,sz159873
2,2021-03-31,1.045,1.047,1.033,1.041,16979217,sz159873
3,2021-04-01,1.04,1.075,1.04,1.075,16224436,sz159873
4,2021-04-02,1.075,1.091,1.071,1.081,14462868,sz159873
5,2021-04-06,1.081,1.081,1.06,1.064,12494202,sz159873
6,2021-04-07,1.065,1.071,1.036,1.045,14136962,sz159873
7,2021-04-08,1.045,1.063,1.037,1.061,13200780,sz159873
8,2021-04-09,1.06,1.066,1.044,1.05,13233826,sz159873
9,2021-04-12,1.039,1.066,1.011,1.014,13526036,sz159873
10,2021-04-13,1.014,1.044,1.014,1.03,16208721,sz159873
11,2021-04-14,1.03,1.045,1.029,1.04,10363352,sz159873
12,2021-04-15,1.04,1.044,1.026,1.04,17011415,sz159873
13,2021-04-16,1.039,1.045,1.024,1.037,11211109,sz159873
14,2021-04-19,1.037,1.065,1.029,1.065,16215518,sz159873
15,2021-04-20,1.065,1.081,1.055,1.074,17756674,sz159873
16,2021-04-21,1.075,1.098,1.069,1.098,16327962,sz159873
17,2021-04-22,1.098,1.1,1.082,1.097,14514723,sz159873
18,2021-04-23,1.097,1.141,1.097,1.135,7252626,sz159873
19,2021-04-26,1.145,1.165,1.129,1.132,12453987,sz159873
20,2021-04-27,1.123,1.163,1.12,1.159,10233219,sz159873
21,2021-04-28,1.162,1.166,1.145,1.161,11778647,sz159873
22,2021-04-29,1.162,1.168,1.145,1.157,12152522,sz159873
23,2021-04-30,1.162,1.174,1.158,1.165,11400502,sz159873
24,2021-05-06,1.165,1.165,1.13,1.14,8851414,sz159873
25,2021-05-07,1.14,1.15,1.1,1.101,12039047,sz159873
26,2021-05-10,1.1,1.128,1.1,1.111,11113815,sz159873
27,2021-05-11,1.1,1.139,1.1,1.138,16092422,sz159873
28,2021-05-12,1.137,1.168,1.125,1.165,11481007,sz159873
29,2021-05-13,1.165,1.171,1.142,1.17,11989019,sz159873
30,2021-05-14,1.17,1.191,1.16,1.178,11842425,sz159873
31,2021-05-17,1.18,1.213,1.18,1.202,12095608,sz159873
32,2021-05-18,1.203,1.208,1.187,1.199,15308239,sz159873
33,2021-05-19,1.199,1.2,1.185,1.19,10673404,sz159873
34,2021-05-20,1.184,1.205,1.18,1.2,11205611,sz159873
35,2021-05-21,1.201,1.212,1.188,1.207,10364514,sz159873
36,2021-05-24,1.207,1.207,1.172,1.2,7623716,sz159873
37,2021-05-25,1.201,1.234,1.198,1.232,11591954,sz159873
38,2021-05-26,1.222,1.234,1.218,1.229,13386612,sz159873
39,2021-05-27,1.226,1.253,1.213,1.251,10814708,sz159873
40,2021-05-28,1.251,1.256,1.222,1.231,11853610,sz159873
41,2021-05-31,1.231,1.244,1.225,1.244,6321302,sz159873
42,2021-06-01,1.244,1.269,1.236,1.267,6438304,sz159873
43,2021-06-02,1.267,1.277,1.23,1.233,14849311,sz159873
44,2021-06-03,1.233,1.241,1.209,1.223,10832113,sz159873
45,2021-06-04,1.207,1.243,1.207,1.235,10035215,sz159873
46,2021-06-07,1.235,1.24,1.215,1.235,10817903,sz159873
47,2021-06-08,1.235,1.252,1.207,1.223,12361003,sz159873
48,2021-06-09,1.223,1.24,1.213,1.226,13386702,sz159873
49,2021-06-10,1.222,1.239,1.222,1.23,11956111,sz159873
50,2021-06-11,1.23,1.232,1.216,1.223,11249606,sz159873
51,2021-06-15,1.226,1.227,1.203,1.206,11255205,sz159873
52,2021-06-16,1.208,1.209,1.165,1.166,10907406,sz159873
53,2021-06-17,1.155,1.19,1.155,1.182,8911608,sz159873
54,2021-06-18,1.182,1.204,1.182,1.201,12372800,sz159873
55,2021-06-21,1.201,1.224,1.193,1.217,12509409,sz159873
56,2021-06-22,1.217,1.252,1.212,1.251,13227905,sz159873
57,2021-06-23,1.25,1.253,1.236,1.239,8985914,sz159873
58,2021-06-24,1.239,1.244,1.211,1.224,9283205,sz159873
59,2021-06-25,1.224,1.263,1.224,1.26,10622702,sz159873
60,2021-06-28,1.259,1.282,1.257,1.278,9818803,sz159873
61,2021-06-29,1.294,1.294,1.268,1.279,10940706,sz159873
